"espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,"
"300491,62,62014070,,R’o Negro,Lamarque,Exposicion De La Historia De Los Inmigrantes Coreanos Agricultores En Argentina,Dr. Molina 1051,R8363BJU,2946,497157,,,-39.423634,-65.701091,DNPyM,Municipal,2006,El museo fue creado con el objeto de conmemorar los 40 a–os de la llegada de los inmigrantes coreanos a la Argentina (1965) y para poder transmitir a las generaciones venideras el espiritu de los inmigrantes agricultores. Se exponen objetos personales y,2006,"
"300389,62,62042450,,R’o Negro,General Roca,Museo Municipal De Bellas Artes Juan Sanchez,25 De Mayo 1494 Esquina Kennedy,R8332AJD,298,433602,,,-39.0287,-67.585725,DNPyM,Municipal,1983,""El nucleo inicial de la coleccion lo aporto """"El Salon del Centenario de la Ciudad (1979)"""""" esta integrada por 250 obras entre esculturas grabados dibujos fotografias y principalmente Torres AgŸero Brizzi Wells Noe Sibellino Vapnarsky Marin y Go"""",1987"",,,,,,,,,,,,,,,,,,,"
"300125,62,62042400,,R’o Negro,Cipolletti,Museo Provincial Carlos Ameghino,Pasaje Pichi Ruca,8324,299,155236476,museo_ameghino@yahoo.com.ar,www.culturarionegro.gov.ar,-38.9195,-67.9963,DNPyM,Provincial,,El edificio colonial en donde funciona el museo pertenecio a una de las primeras familias que poblaron el lugar. Alberga material colectado en la region correspondiente a la fauna de la zona como asi tambien material historico de las primeras epocas de,,"
"300290,62,62042410,,R’o Negro,Contralmirante Cordero,Museo Historico Del Riego,Contralmirante Cordero,8301,299,4908049,,,-38.759262,-68.099469,DNPyM,Provincial,,Conformado por las maquinas que se utilizaron a principios del siglo XX para la construccion del Dique Ballester acompa–adas por herramientas fotografias y diversos objetos utilizados por los obreros. El dique es cabecera del sistema de riego del Alto,,"
"300124,62,62042390,,R’o Negro,Cinco Saltos,Museo Regional Cinco Saltos,Belgrano 550 Casa Estacion Del Ferrocarril,R8303BWS,299,4980164,,,-38.829816,-68.066069,DNPyM,,,Se exponen elementos de los pioneros de la ciudad material relacionado con el Ferrocarril Sud piezas paleontologicas procedentes de Cinco Saltos y Lago Pellegrini -destacandose el ejemplar mas completo del dinosaurio Sauropodo Neuquensaurus Australis.,1995,"
"300762,66,66154040,,Salta,San Carlos,Museo Jesuitico Y Centro De Documentacion,Felipe Vivero e Hipolito Irigoyen,3306,3758,494048,,,-27.748309,-55.900069,DNPyM,Provincial,1905,Conserva piezas pertenecientes al Periodo Jesuitico: herrajes hachas candelabros ollas esculturas de piedra pila bautismal bases de columnas y restos de ceramica europea del Alto Peru y Guaranitica -previa al Periodo Hispanico. El centro de docume,1986,"
"300073,66,66021010,,Salta,Cafayate,Museo Regional Y Arqueologico Rodolfo F. Bravo,Colon 191,A4427AMC,3868,421054,,,-26.074623,-65.978178,DNPyM,Privada,1939,Material reunido por Rodolfo I. Bravo extraido de un radio de 30 km. alrededor de Cafayate. Muestra de paleontologia de restos fosiles vegetales y animales -mastodontes y gliptondontes. Objetos liticos tales como hachas flechas y puntas de lanza de las,1939,"
"300072,66,66021010,,Salta,Cafayate,Museo De La Vid Y El Vino,Avenida GŸemes Sur 280,A4427AQP,3868,422442,,,-26.07598,-65.975652,DNPyM,Municipal,1985,Historia de la produccion vitivinicola en Cafayate desde sus origenes hasta la decada de 1990. Maquinaria antigua elementos de transporte de fines de siglo XIX carpinteria para realizar los toneles y objetos empleados en la elaboracion del vino. Grafi,,"
"300071,66,66014010,,Salta,Cachi,Museo Arqueologico Pio Pablo Diaz,Juan Calchaqui S/N,4417,3868,491080,museodecachi@yahoo.com.ar,,-25.122737,-66.167946,DNPyM,Provincial,,El museo arqueologico fue creado en 1969 en base a las colecciones arqueologicas donadas por Don Pio Pablo Diaz con una clara mision fundacional: el desarrollo de la investigacion la conservacion y la divulgacion. Esta institucion se destaca por posee,,"
"300024,66,66154010,,Salta,Angastaco,Museo Arqueologico Prof. Nestor A. Grau,Centro Civico Municipal Poeta Manuel J. Castilla S/N,4427,3868,491123,,,-25.686295,-66.163005,DNPyM,,,Hachas vestigios de puntas de flecha pucos y peque–as ollas y urnas. Se exhiben mayoritariamente elementos de la vida cotidiana. Las piezas se recuperaron de un cementerio ubicado a tres kilometros de Angastaco.,,"
"300567,66,66119020,,Salta,Molinos,Museo De Arqueologia Del Churcal,Abraham Cornejo S/N Hacienda de Molinos,4419,3868,494094,,,-25.446811,-66.308844,DNPyM,Privada,,En sus dos salas se exhiben ceramicas y elementos liticos hallados en la localidad de El Churcal. Puntas de flecha hachas vasijas utilitarias y de decoracion.,,"
"300761,66,66154040,,Salta,San Carlos,Museo Historico Regional De San Carlos,General GŸemes y Rivadavia,4427,3868,495182,,,-25.892339,-65.929979,DNPyM,Municipal,1981,En sus tres salas se exhiben objetos arqueologicos de los periodos Preceramico Agroalfarero temprano y tardio Inca e Hispanoindigena piezas historicas religiosas y de la vida rural.,1981,"
"300081,66,66049010,,Salta,Campo Santo,Museo De Campo Santo,San Martin y Gral. GŸemes frente a la plaza central,A4432XAB,387,156851895,,,-24.677818,-65.104687,DNPyM,Mixta,,Resguarda piezas arqueologicas de la cultura San Francisco primeros habitantes de esta zona  con influencia de las culturas La Candelaria Humahuaca y Condorhuasi. Este museo surgio en consecuencia de hallazgos arqueologicos en la Central Termica Termo,,"
"300746,66,66028050,,Salta,Salta,Museo Del Convento San Francisco,Cordoba 15,A4402EZA,387,310830,,,-24.7913,-65.4084,DNPyM,Privada,1942,Mobiliario del siglo XVII misales objetos liturgicos pinturas imagenes del siglo XVIII incunables entre otros.,1984,"
"300745,66,66028050,,Salta,Salta,Museo Folclorico Pajarito Velarde,Pueyrredon 106,A4400EAD,387,4212921,,,-24.7888,-65.4068,DNPyM,Privada,,""Funciona en lo que fuera la casa de Guillermo Velarde Mors conocido como """"Pajarito"""" mecenas de la Bohemia Salte–a. Pinturas mobiliario instrumentos musicales armas. Recuerdos de artistas deportistas y personalidades. Objetos relacionados con Carlos"",1970,,,,,,,,,,,,,,,,,,,,"
"300367,66,66028050,Codigo en Salta Capital,Salta,Finca la Cruz,Museo De La Vida Rural Salte–a Finca La Cruz,Camino a La Quesera y a La Troja a 23 Km de la Ciudad de Salta,A4400XAP,387,4214714,,,-22.432365,-65.167985,DNPyM,Provincial,1982,Su sede es un edificio del siglo XVIII declarado Monumento Historico Nacional. En el se pueden apreciar instrumentos de labranza armas mobiliario objetos de uso domestico retratos de figuras relevantes de la epoca de la independencia fotografias h,1982,"
"300741,66,66028050,,Salta,Salta,Museo Casa Arias Rengel,La Florida 20,A4402FMB,387,4214714,mbartes@edusalta.gov.ar,,-24.7909,-65.4125,DNPyM,Provincial,,Magnifica casona del siglo XVIII declarada Monumento Historico Nacional. En ella pueden apreciarse ademas de su arquitectura muestras temporarias de artistas locales nacionales y extranjeros.,,"
"300739,66,66028050,,Salta,Salta,Museo Historico Del Norte,Caseros 549,A4400DMK,387,4215340,delnorte@server.com.ar,,-24.7898,-65.4104,DNPyM,Nacional,,Colecciones referidas a la historia de Salta de los siglos XVIII y XIX. Arte Sacro Jesuitico Altoperuano y popular de los siglos XVIII y XIX. Arqueologia de la provincia. El Museo Historico del Norte forma parte de un complejo museografico junto al Mus,,"
"301042,66,66112040,Codigo en San Jose de Metan  (Est. Metan),Salta,Yatasto cerca de Metan,Posta De Yatasto,Ruta 9 Km. 1446 a 6 Km de Metan,A4400XAM,387,4215340,,,-25.595939,-64.947686,DNPyM,Nacional,,Ambientado como un tipico casco de estancia muestra elementos de la vida rural -mesa y arcon del siglo XVIII- hornacina con la imagen de San Antonio y una rustica cocina con todo sus enceres. Tambien se exhiben elementos de la cultura del cuero armas y,,"
"300740,66,66028050,,Salta,Salta,Museo Presidente Jose Evaristo Uriburu,Caseros 417,A4400DMI,387,4218174,cabildosalta@uolsinectis.com.ar,,-24.79,-65.4085,DNPyM,Nacional,,""Mobiliario objetos de usos y costumbres de los siglos XVIII y XIX y principios del XX entre los que se destacan el escritorio del General Alvarez de Arenales y los retratos del pintor frances Amadeo Gras. Biblioteca """"Monse–or Miguel Angel Vergara"""" esp"",,,,,,,,,,,,,,,,,,,,,"
"300737,66,66028050,,Salta,Salta,Museo De Antropologia De Salta,Ejercito del Norte y Ricardo Sola,4400,387,4222960,,,-24.786601,-65.398186,DNPyM,Provincial,,El museo de antropologia de Salta fue inaugurado el 21 de abril de 1975 como Museo Arqueologico de Salta y su primer director fue el Prof. Amadeo Sirolli.ÊÊEl edificio cuenta con salas amplias distribuidas en dos plantas donde se expone parte deÊ la impo,,"
"300736,66,66028050,,Salta,Salta,Museo De Arte Etnico Americano Pajcha,20 de Febrero 838,A4400EMR,387,4229417,,,-24.779244,-65.412717,DNPyM,Privada,,Arte Americano de la region Andina Chaque–a y Mapuche. Imagineria del siglo XX coleccion de mascaras. Arte Maya Kuna Embera Afrobrasilero Kallawaya entre otros. Tambien cuenta con piezas Preincaicas: maderas plumas joyas y tejidos.,,"
"300744,66,66028050,,Salta,Salta,Museo De Ciencias Naturales De La Universidad Nacional De Salta,Mendoza 2,A4402AHB,387,4318086,,,-24.7953,-65.4046,DNPyM,Nacional,,El museo muestra las peculiaridades de la fauna del vasto territorio provincial donde la diversidad es la caracteristica esencial. Colecciones de aves reptiles mamiferos e insectos autoctonos. Actualmente cuenta con salas donde se exhiben muestras de,,"
"300735,66,66028050,,Salta,Salta,Biblioteca Y Museo Historico Del Regimiento De Caballeria  De Exploracion 5  Grl GŸemes,Av. Arenales S/N (al lado del Hospital Militar),4400,387,4318204,,,-24.769133,-65.421799,DNPyM,Nacional,,En la exposicion permanente de la coleccion patrimonial del museo encontramos: uniformes banderas estandartes armas elementos de campa–a documentos y fotografias entre otras piezas. De las cuales las piezas mas destacadas son:Ê el pretal de plata,,"
"300747,66,66028050,,Salta,Salta,Museo De Bellas Artes,Av. Belgrano 992,A4400AWU,387,4318562,,,-24.786806,-65.416138,DNPyM,Provincial,1986,Arte precolombino arte mestizo de los siglos XVIII y XIX obras de artistas europeos del siglo XIX y de artistas argentinos de los siglos XIX y XX. Posee una importante coleccion de obras de artistas salte–os y de la region.,1986,"
"300743,66,66028050,,Salta,Salta,Museo De Historia De La Universidad Nacional De Salta Prof. Eduardo M. Ashur,Buenos Aires 177,A4402FDC,387,4325701,,,-24.792204,-65.409865,DNPyM,Nacional,,Cuenta con varias exposiciones en soporte fotografico que analizan especialmente la Salta del siglo XX: la ciudad antigua y la actual su desarrollo y arquitectura sus habitantes y costumbres el impacto de la inmigracion la universidad y su rol.,,"
"300748,66,66028050,,Salta,Salta,Museo De Arte Contemporaneo,Zuviria 90,A4400EFB,387,4370498,mac2004@edusalta.gov.ar,,-24.7887,-65.4096,DNPyM,Provincial,,Pinturas dibujos fotografias esculturas grabados e instalaciones de artistas nacionales e internacionales. Como caracteristica esencial es un espacio interactivo donde las exhibiciones cambian mensualmente donde muestras individuales pueden ocupar,2004,"
"300738,66,66028050,,Salta,Salta,Museo De Arqueologia De Alta Monta–a,Bartolome Mitre 77,A4400EHA,387,4370499,,,-24.788858,-65.410844,DNPyM,Provincial,,La muestra principal gira alrededor del hallazgo de tres ni–os incas y su ajuar en la cima del Volcan Llullaillaco. Tambien pueden apreciarse testimonios arqueologicos provenientes del Nevado de Quewar y del Cerro Chuscha. El museo cuenta con un area ded,,"
"300079,66,66056020,,Salta,Campamento Vespucio,Museo Regional De Ciencias Naturales Prof. Rodolfo P. Bustos,Av. San Martin 313,A4563AWG,387,4373109,,,-22.582665,-63.852372,DNPyM,Provincial,,Restos paleontologicos de Stegomastodontes Megaterios y Gliptodontes especies de dinosaurios pertenecientes al periodo Cuaternario. Piezas ceramicas y liticas restos humanos y otra serie de elementos en estado de fosilizacion en su mayoria rescatados,,"
"300742,66,66028050,,Salta,Salta,Museo De  La  Ciudad Casa De Hernandez,La Florida 97,A4402FMA,387,4373352,museocapitalsalta@hotmail.com,,-24.7909,-65.4125,DNPyM,Municipal,,El museo presenta en la planta baja la sala GŸemes ambientada con mobiliario de los siglos XVIII y XIX. En la planta alta hay oleos y fotografias pertenecientes a ex intendentes -desde 1857- mobiliario camaras fotograficas elementos de la vida cotidi,,"
"300968,66,66077020,,Salta,Vaqueros,Museo Popular Municipal,Av. San Martin y Los Crespones,A4401XBA,387,4901025,,,-24.701366,-65.40973,DNPyM,,,Expone el patrimonio cultural de la comunidad mostrando el producto de las dos vertientes que la nutrieron: bienes arqueologicos -ollas urnas platos puntas de flecha y otras piezas- y bienes de valor historico Post-Hispanico -cucharas de bronce fotog,,"
"300757,66,66105020,,Salta,San Antonio de los Cobres,Museo Antapu Etnico Y Arqueologico De San Antonio De Los Cobres,Belgrano S/N y Ruta 51,4411,387,4909912,,,-24.221255,-66.319263,DNPyM,Privada,,""El museo forma parte del desarrollo de un circuito turistico alternativo """"El cielo con las manos"""" donde la comunidad actua como gerenciadora de sus propios bienes su patrimonio cultural y sus bellezas naturales y ofrece al visitante la oportunidad de"",,,,,,,,,,,,,,,,,,,,,"
"300797,66,66112040,San Jose de Metan (Est. Metan),Salta,San Jos_ de Metan,Museo Municipal De Bellas Artes,Lavalle y GŸemes,A4440CDC,3876,420262,,,-25.499567,-64.968849,DNPyM,Municipal,,Este museo fue creado en 1996 gracias a la donacion de las obras que hizo el Profesor Amelio Ronco Cerutti. La coleccion que dio origen al museo esta integrada por dibujos oleos aguafuertes yesos y bronces de autores nacionales. Obras de Primaldo Mona,,"
"300727,66,66140050,,Salta,Rosario De La Frontera,Museo Historico Arqueologico Prof. Juan Carlos Rivas,Melchora F. de Cornejo 650 predio de la escuela normal,A4190BEN,3876,481814,,,-25.811457,-64.984083,DNPyM,Provincial,,Posee utensilios liticos ceramica de las culturas Candelaria y Diaguita y piezas de la epoca colonial.,,"
"300891,66,66147030,Codigo en Rosario de Lerma,Salta,Santa Rosa de Tastil,Museo De Sitio Santa Rosa De Tastil,Santa Rosa de Tastil Ruta Provincial N_ 51,A4409XBD,,,,,-24.43333,-65.95,DNPyM,Provincial,,Material extraido de excavaciones realizadas en el sitio arqueologico Pre-Incaico de Santa Rosa de Tastil -sitio habitacional y de arte rupestre. Material litico ?puntas de flecha e instrumentos de moler? y ceramicas textiles y metales de uso funerario,,"
"300892,66,66147030,Codigo en Rosario de Lerma,Salta,Santa Rosa de Tastil,Museo Regional Moises Zerpa,Santa Rosa de Tastil,A4409XBD,,,,,-24.43333,-65.95,DNPyM,Privada,1998,Colecciones de etnografia geologia ciencias naturales. Pinacoteca.,2000,"
"300728,66,66140050,,Salta,Rosario De La Frontera,Museo-Escuela Provincial De Bellas Artes Quinquela Martin,San Martin 345,A4190ABD,3876,482622,,,-25.800419,-64.975482,DNPyM,Provincial,1972,Esculturas pinturas dibujos y grabados de artistas argentinos de mediados del siglo XX. Obras de Noe Da Prato Sonzabriano Pablo Tenti Luis Perlotti Luis Borraro Torcuato Tasso Agustin Riganelli Antonio Pujia Ernesto Scotti Juan Carlos Iramain,1972,"
"300849,66,66126070,,Salta,San Ram—n de la nueva Or‡n,Museo Regional De Oran,Av. Vicente Lopez y Planes y San Martin,A4530FUB,3878,421274,,,-23.132423,-64.318626,DNPyM,Municipal,,Colecciones geologicas paleontologicas y arqueologicas pertenecientes a la Selva Tucumano-Oranense. Piezas etnograficas de los grupos aborigenes Wichi Chane y Colla. Colecciones historicas. Sala dedicada a la historia contemporanea del ferrocarril.,,"
"300056,70,70021010,Barreal  - Villa Pituil,San Juan,Barreal,Museo Herrera,Calle Las Heras S/N,,,,,,-31.632389,-69.46656,DNPyM,,,,,"
"300495,70,70049040,,San Juan,Las Flores,Museo Historico Alfredo Ramon Almada,General Paz 570,B7200BOS,2244,442387,direccioncultura@s2.coopenet.com.ar,,-36.017328,-59.102572,DNPyM,Municipal,,Armas utilizadas desde el Virreinato hasta la actualidad. Objetos de uso rural y gauchesco. Maquinas de escribir y de coser telares teodolitos camaras fotograficas y gramofonos.,,"
"300496,70,70049040,,San Juan,Las Flores,Museo Ingeniero Carlos EchagŸe,Alem y Sarmiento,B7200AIP,2244,452059,,,-36.020201,-59.097906,DNPyM,Nacional,2007,Locomotora a vapor,2007,"
"300497,70,70049040,,San Juan,Las Flores,Museo De Ciencias Naturales Florentino Ameghino,Avenida General Paz 570,B7200BOS,2244,452987,hgcrispiani@s2.coopenet.com.ar,,-36.017328,-59.102572,DNPyM,Municipal,1971,Colecciones de paleontologia regional del cuaternario arqueologia del pais y del extranjero mineralogia zoologia.,1971,"
"300965,70,70119050,,San Juan,Usno,Museo Mineralogico Piedras Del Mundo,Ruta 510 S/N,J5449XAL,264,156400200,,,-30.566467,-67.540354,DNPyM,,,,,"
"300801,70,70028010,,San Juan,San Juan,Museo Provincial De Bellas Artes Franklin Rawson,Av Libertador 862 (Oeste),J5400ARV,264,4200598,,,-31.53326,-68.51434,DNPyM,Provincial,,Valiosa coleccion de arte argentino de los siglos XIX XX y XXI. Se exhiben obras de Berni Victorica Gomez Cornet Butler Spilimbergo Larra–aga Rawson Soldi Guttero Petorutti Centurion Forner entre otros artistas consagrados a lo que se suma,,"
"300800,70,70028010,,San Juan,San Juan,Museo Don Julio,25 de Mayo 165 (Oeste),J5400AHC,264,4210492,,,-31.531819,-68.527069,DNPyM,Privada,,El museo resume la historia de Don Julio Marun pionero sanjuanino de la olivicultura. En una de sus salas se ambienta San Juan antes del terremoto de 1944 y en otra se puede apreciar la elaboracion del aceite.,,"
"300805,70,70028010,,San Juan,San Juan,Museo Santiago Graffigna,Colon 1342 (N),J5400GCD,264,4214227,,,-31.520405,-68.496563,DNPyM,Privada,,Esta destinado a preservar el patrimonio de la familia Graffigna. El museo insta al visitante a apreciar el amor al trabajo de la tierra que los Graffigna demostraron a lo largo de mas de un siglo. En el recorrido de sus ambientaciones se observa la impl,2007,"
"300602,70,70084010,Codigo en Rivadavia,San Juan,Parque Federico Cantoni,Museo Geografico Municipal Einstein,Tuneles y Cavernas de la Quebrada del Zonda,5400,264,4215343,,,-31.549594,-68.685819,DNPyM,Provincial,1969,Arqueologia de los periodos Preceramicos y Agro-alfareros antropologia fisica zoologia botanica y paleontologia de San Juan. Las cavernas en las que se encuentra instalado el museo fueron excavadas por inmigrantes entre los a–os 1920 y 1932. La formac,1984,"
"300803,70,70028010,,San Juan,San Juan,MuseoÊY Biblioteca De La Memoria Urbana,Espa–a y Mitre (Ex Estacion Ferroviaria San Martin),5400,264,4218833,,,-31.538697,-68.535956,DNPyM,Municipal,,Centro de interpretacion y biblioteca. Abarca desde la epoca prehispanica hasta nuestra actualidad. Maquetas fotografias de ese San Juan de anta–o anterior al terremoto de 1944 de la destruccion de la provincia de San Juan post terremoto de 1944 y foto,,"
"300802,70,70028010,,San Juan,San Juan,Casa Natal De Sarmiento - Museo Y Biblioteca,Sarmiento 21 (Sur),J5402ECA,264,4224603,casnatsarm@sinectis.com.ar,,-31.5346,-68.529,DNPyM,Nacional,,Mobiliario documentos y efectos personales de Domingo Faustino Sarmiento y de sus familiares. Objetos de la epoca.,,"
"300806,70,70028010,,San Juan,San Juan,Museo De Ciencias Naturales De San Juan,Av. Espa–a 400 (Norte),J5400DNG,264,4228557,,,-31.526181,-68.537961,DNPyM,Nacional,1964,Cuenta con una de las colecciones mas importantes de Paleovertebrados del Mesozoico inferior (triasico y jurasico) con una gran cantidad de especimenes completos y articulados. La misma posee aproximadamente 15 holotipos que incluyen los dinosaurios mas,1964,"
"300804,70,70028010,,San Juan,San Juan,Museo Historico Provincial Agustin V. Gnecco,Avda. Rawson 621 (Sur),J5402EVG,264,4229638,,,-31.54129,-68.514664,DNPyM,Provincial,,Bodega primitiva - interior Êde la casa - taller y los quehaceres domesticos - el uso de la plata desde epocas coloniales - la casa colonial y la ciudad preterremoto - el trabajo del hombre de la region - la moda y las costumbresÊ en el San Juan del sigl,,"
"300983,70,70077020,Villa Bola–os (Medano de Oro),San Juan,Villa Bola–os,Museo Parque Coleccion Suero,Medano de Oro,,264,4251222,,,-31.630542,-68.481669,DNPyM,,,,,"
"301048,70,70098010,,San Juan,Santa Lucia,Museo Abenhamar Rodrigo,Hipolito Irigoyen 2537,J5411GEM,264,4254114,,,-31.54197,-68.492969,DNPyM,,,,,"
"301047,70,70133010,Codigo en Villa Basilio Nievas San Juan,San Juan,Zonda,Museo Enzo Valentin Mancini,Ruta 12 Km 28,5400,264,4272885,,,-31.547881,-68.734048,DNPyM,Privada,,Museo Pluridisciplinario. Coleccion  arqueologica: cultura Huarpe Diaguita y algunos elementos Incaicos se destaca un pectoral de bronce del 1200 A.C. de la cultura Belen. Coleccion paleontologica microcine y pulperia. Maquinas de fines del siglo XIX,,"
"300709,70,70084010,,San Juan,Rivadavia,Museo Y Biblioteca Hnos. Nacif Weiss,Av. Jose Ignacio de la Roza 1516 (Oeste),5400,264,4292348,,,-31.5376,-68.5546,DNPyM,Privada,1974,Armas fotografias lamparas abanicos numismatica mobiliario vestimenta pinturas etc. Material arqueologico adornos y armas indigenas.,1980,"
"300102,70,70035020,,San Juan,Caucete,Museo Historico Regional Caucete,Juan Jose Bustos y Coronel Cabot,,264,4961176,Amupri2@yahoo.com.ar,,-31.654169,-68.285278,DNPyM,,,,,"
"300260,70,70056080,San Jose de Jachal San Juan,San Juan,Ciudad de Jachal,Museo Arqueologico Prieto,Avda. 25 de Mayo 788 Oeste,J5460AAR,2647,420298,Amupri2@yahoo.com.ar,,-30.245769,-68.745496,DNPyM,Privada,2001,Cultura Cienaga Aguada Angualasto de la zona de Iglesia y Jachal y otros sitios. Peque–a bodega utiles agricolas maquinas de epoca.,2001,"
"300077,70,70021020,,San Juan,Calingasta,Museo Arqueologico De Calingasta,Av. Argentina entre Aldo Cantoni y Sarmiento,5403,2648,421043,,,-31.33751,-69.427453,DNPyM,Provincial,,Se podran ver objetos arqueologicos encontrados en las hornillas y en la zona norte del departamento localidad de Villa Corral. Elementos utilizados por pueblos originarios de la zona.,,"
"300557,74,74049060,,San Luis,Merlo,Museo Municipal De Historia Ciencias Naturales Y Arte De Merlo,Padre Espinal 1183,B1722MBA,220,4826018,,,-34.674469,-58.71969,DNPyM,Municipal,1965,Obras plasticas de autores locales objetos historicos pertenecientes a los primeros pobladores de Merlo. Material paleontologico y arqueologico.,1965,"
"300276,74,74028010,,San Luis,Concar‡n,Museo Ferroviario,Estacion de Ferrocarril,5770,,,,,-32.563143,-65.245293,DNPyM,Municipal,,La antigua Estacion del ferrocarril de Concaran fue convertida en un museo ferroviario con el objetivo de ofrecer a los turistas y pobladores locales la posibilidad de conocer y visitar un recurso historico y cultural de la localidad. El espacio posee lo,,"
"300432,74,74035030,,San Luis,Justo Daract,Museo Historico Audiovisual,Chacabuco y San Luis,5738,,,,,-33.856847,-65.181556,DNPyM,Municipal,,Este museo funciona dentro de las instalaciones de estacion terminal de omnibus de la ciudad de Justo Daract. En el mismo existe una sala en la que se proyecta la historia de la ciudad a traves de diversas pantallas de alta tecnologia.,,"
"300433,74,74035030,,San Luis,Justo Daract,Museo Ferroviario De Justo Daract,Calle Pasaje 8 de Julio en la Estacion de FGSM,5738,,,,,-33.860968,-65.187054,DNPyM,,,En el museo  se exhiben objetos maquinas fotos mobiliario piezas herramientas cada una de ellas del siglo XIX y XX fueron usadas para el funcionamiento del ferrocarril. Se puede observar una maqueta que representa las maquinas en su epoca de auge,,"
"300733,74,74021090,,San Luis,Saladillo,Museo De Saladillo,Rivadavia y Moreno,B7260ELS,2344,452735,,,-35.638018,-59.779323,DNPyM,Municipal,,El acervo del museo se conformo con donaciones de vecinos. Paleontologia restos fociles de grandes mamiferos del pleistoceno. Material perteneciente a los pueblos originarios de la region. Armas mapas y elementos de uso militar de las compa–as al desi,,"
"300438,74,74021010,Carolina San Luis,San Luis,La Carolina,Museo Mineralogico,Calle 16 de Julio 113,5701,,,,,-32.825926,-66.103879,DNPyM,Privada,,El museo se encuentra emplazado al pie del Cerro Tomolasta a 50 metros de la antigua mina de oro expone piedras regionales y antigŸedades mineras tambien se brindan charlas informativas sobre la explotacion minera de La Carolina.,,"
"300812,74,74056150,,San Luis,San Luis,Museo Privado De Ciencias Naturales Guillermo Enrique Hudson,Avda. Espa–a 1555,5700,2652,4223901,,,-33.2942,-66.3477,DNPyM,Privada,1986,Colecciones naturalizadas de la casi totalidad de las especies vertebradas de la provincia de San Luis y Centro de Argentina en especial de la fauna ornitologica y de las especies endemicas. Muestra de arqueologia regional y fosiles Godwanicos en pizarr,1986,"
"300809,74,74056150,,San Luis,San Luis,Museo Contacto U.N.S.L.,Av. Ejercito de Los Andes 950 Bloque Ii - Unsl,D5700HHW,2652,424027,,,-33.292021,-66.340767,DNPyM,Nacional,,""""""Contacto"""" Museo Interactivo de Ciencias de la Facultad de Ciencias Fisico matematica y Naturales de la UNSL es una accion de responsabilidad social universitaria cuyo objetivo esencial es acercar la ciencia y la tecnologia a la comunidad en un espacio"",,,,,,,,,,,,,,,,,,,,,"
"300779,74,74007070,,San Luis,San Francisco del Monte de Oro,Sala Historica - Primera Escuela De Sarmiento,Maestros Puntanos S/N,5705,,,,,-32.603054,-66.127368,DNPyM,Municipal,1930,""Solar historico donde Sarmiento en 1826 durante su estadia en San Francisco crea esta escuela para ense–ar a leer y escribir a jovenes. El edificio conserva el estilo propio del """"Rancho Puntano""""."",,,,,,,,,,,,,,,,,,,,,"
"300780,74,74007070,,San Luis,San Francisco del Monte de Oro,Casa Museo  Rosenda Quiroga,Calle Rosenda Quiroga y Coronel Concha,5705,,,,,-32.598794,-66.121306,DNPyM,Municipal,2008,Pertenencias de Rosenda Quiroga -siglo XIX y principios del siglo XX- destacada maestra escritora y periodista. El estilo de los muebles pertenece al Barroco-Romantico. Rosenda Quiroga atesoraba en su casa colecciones de revistas libros y cuadros de S,2008,"
"300798,74,74035060,,San Luis,San Jos_ del Morro,Museo Religioso Autoctono Y Regional De San Jose Del Morro,Lafinur Frente a la Plaza Gral. Juan Esteban Pedernera,D5730XBM,,,,,-33.214386,-65.492742,DNPyM,Municipal,,El museo exponen piezas religiosas que sirvieron a las actividades eclesiasticas entre 1650 y 1700 como una coleccion de calices y prendas del Cura Brochero. La coleccion se formo con las donaciones de los vecinos y sigue incrementandose. Tambien alberg,,"
"300996,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo La Pampa Gringa,Bella Vista 1800,5881,2656,473287,,,-32.34496,-65.014154,DNPyM,Privada,,Alli se conserva interpreta y difunde la historia del inmigrante en la Argentina presenta una vision de la vida campesina a traves de una exposicion de pinturas obras plasticas esculturas relatos y poemas que reproducen sus escenas.,,"
"300994,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo Casa Del Poeta Antonio Esteban AgŸero,Poeta AgŸero 330,D5881DEH,2656,476545,,,-32.34496,-65.014154,DNPyM,Provincial,,La casa del poeta Antonio Esteban AgŸero funciona actualmente como centro cultural y museo. El edificio es una muestra de arquitectura colonial con gruesas paredes de adobe techo de tejas galerias con arcos de medio punto y un aljibe en el patio. Cons,,"
"300995,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo Kurteff,Av. de Los Cesares 2370. Rincon del Este.,D5881AOW,2656,478600,,,-32.34496,-65.014154,DNPyM,Privada,,Este museo se inaugura en diciembre de 2002 exhibe la obra del artista Kurteff quien dona a instancias de la creacion del museo un patrimonio artistico de orfebre compuesto de 120 piezas realizadas a lo largo de 50 a–os de trabajo.,,"
